id,product,category,amount,sale_date,quantity,customer_id,store_location
5891,Mouse,Electronics,565.64,2023-01-23,10,108,"Los Angeles"
5892,"Remote Control Car",Toys,622.15,2023-03-10,1,10,Miami
5893,Puzzle,Toys,726.34,2023-04-01,4,58,Houston
5894,"History Book",Books,198.42,2023-01-04,5,217,Houston
5895,Monitor,Electronics,465.08,2023-02-27,2,496,"Los Angeles"
5896,Puzzle,Toys,945.26,2023-03-08,1,496,Miami
5897,Jacket,Clothing,322.79,2023-03-04,8,372,Chicago
5898,Headphones,Electronics,486.04,2023-02-28,2,402,Chicago
5899,Desk,Furniture,410.09,2023-05-20,7,460,Houston
5900,Jeans,Clothing,495.53,2023-03-05,3,140,Chicago
5901,Speaker,Electronics,484.55,2023-03-22,8,291,Chicago
5902,Keyboard,Electronics,985.35,2023-05-09,7,477,Miami
5903,"History Book",Books,206.17,2023-01-18,9,10,Chicago
5904,T-shirt,Clothing,611.49,2023-06-23,10,7,"New York"
5905,Dress,Clothing,957.72,2023-01-30,10,129,Chicago
5906,Jacket,Clothing,317.91,2023-03-27,5,350,"Los Angeles"
5907,Monitor,Electronics,870.96,2023-02-08,5,349,"New York"
5908,Sofa,Furniture,327.24,2023-06-13,6,49,Houston
5909,"Art Book",Books,442.45,2023-04-15,6,68,Miami
5910,Nightstand,Furniture,561.49,2023-01-06,5,95,Chicago
5911,Nightstand,Furniture,834.72,2023-02-15,8,28,Miami
5912,"Art Book",Books,941.09,2023-02-01,1,350,"Los Angeles"
5913,"Science Book",Books,53.55,2023-06-25,8,294,Miami
5914,Bed,Furniture,101.65,2023-01-27,5,370,"Los Angeles"
5915,"Non-fiction Book",Books,494.53,2023-04-06,2,135,Miami
5916,Chair,Furniture,956.83,2023-02-06,2,85,"Los Angeles"
5917,"Coffee Table",Furniture,601.22,2023-05-19,1,461,Chicago
5918,Dress,Clothing,716.37,2023-01-20,4,326,"New York"
5919,"Coffee Table",Furniture,539.89,2023-03-27,8,171,Chicago
5920,"Coffee Table",Furniture,116.18,2023-02-26,3,85,"New York"
5921,Bookshelf,Furniture,426.02,2023-02-09,9,194,Chicago
5922,Dress,Clothing,296.82,2023-06-24,10,427,Chicago
5923,Jeans,Clothing,867.38,2023-04-03,10,124,"Los Angeles"
5924,Monitor,Electronics,646.26,2023-01-12,4,379,Houston
5925,"Fiction Book",Books,189.38,2023-04-21,5,312,Houston
5926,Dresser,Furniture,524.69,2023-04-06,1,374,Chicago
5927,Dress,Clothing,383.09,2023-02-27,5,129,Miami
5928,Laptop,Electronics,867.42,2023-05-24,4,294,Houston
5929,"Board Game",Toys,3.45,2023-02-20,5,81,Chicago
5930,Jacket,Clothing,292.91,2023-01-30,10,131,Chicago
5931,Shoes,Clothing,285.05,2023-04-25,4,366,Houston
5932,Camera,Electronics,718.58,2023-01-09,1,146,"New York"
5933,Speaker,Electronics,312.74,2023-05-23,1,373,Houston
5934,Laptop,Electronics,829.23,2023-04-18,6,356,"New York"
5935,Keyboard,Electronics,63.61,2023-06-02,1,336,"Los Angeles"
5936,Speaker,Electronics,477.77,2023-03-25,9,17,Chicago
5937,Jacket,Clothing,502.71,2023-02-02,4,187,Houston
5938,Jeans,Clothing,706.75,2023-06-03,2,66,"Los Angeles"
5939,Doll,Toys,468.55,2023-02-02,5,459,"New York"
5940,Puzzle,Toys,114.96,2023-03-22,10,87,"New York"
5941,Wardrobe,Furniture,279.69,2023-06-24,1,91,Miami
5942,"Art Book",Books,419.42,2023-03-15,8,361,"Los Angeles"
5943,Monitor,Electronics,549.34,2023-05-27,5,334,"New York"
5944,"Table Lamp",Furniture,536.26,2023-01-26,1,20,Miami
5945,Jacket,Clothing,58.94,2023-01-31,7,397,Miami
5946,Shoes,Clothing,649.54,2023-04-25,3,123,Chicago
5947,"Action Figure",Toys,735.82,2023-03-02,5,193,Chicago
5948,Nightstand,Furniture,938.05,2023-05-27,3,433,Chicago
5949,Speaker,Electronics,328.98,2023-06-02,3,346,Houston
5950,Jeans,Clothing,243.73,2023-02-01,2,114,Houston
5951,"Science Book",Books,461.70,2023-05-16,4,318,"New York"
5952,Sofa,Furniture,599.34,2023-01-25,9,481,"New York"
5953,Smartwatch,Electronics,314.71,2023-03-30,6,68,"New York"
5954,Monitor,Electronics,449.58,2023-01-23,3,3,"New York"
5955,Doll,Toys,524.87,2023-05-15,2,312,Chicago
5956,Headphones,Electronics,222.62,2023-01-02,4,395,Miami
5957,"Action Figure",Toys,798.50,2023-04-22,7,304,Miami
5958,"Action Figure",Toys,172.27,2023-05-23,5,424,Miami
5959,"Action Figure",Toys,649.91,2023-06-17,7,340,"Los Angeles"
5960,Jacket,Clothing,87.12,2023-02-09,9,240,Miami
5961,Speaker,Electronics,545.53,2023-05-12,1,432,"Los Angeles"
5962,Doll,Toys,220.21,2023-01-10,7,442,Chicago
5963,"Coffee Table",Furniture,743.99,2023-04-07,5,295,Houston
5964,Desk,Furniture,19.09,2023-06-28,9,253,Miami
5965,"Art Book",Books,70.80,2023-06-15,4,58,Chicago
5966,Doll,Toys,567.94,2023-01-06,5,87,Chicago
5967,Mouse,Electronics,810.87,2023-03-01,3,74,"New York"
5968,"Art Book",Books,729.29,2023-02-03,8,48,"Los Angeles"
5969,Camera,Electronics,762.77,2023-02-25,3,178,"New York"
5970,"Remote Control Car",Toys,386.62,2023-03-03,6,342,Houston
5971,Doll,Toys,431.73,2023-03-20,9,35,Houston
5972,"Coffee Table",Furniture,754.37,2023-03-17,9,478,"Los Angeles"
5973,Nightstand,Furniture,866.72,2023-03-14,5,422,Miami
5974,T-shirt,Clothing,16.08,2023-06-21,8,334,"Los Angeles"
5975,Smartphone,Electronics,606.93,2023-01-05,3,195,"New York"
5976,Smartwatch,Electronics,934.83,2023-04-16,2,459,"New York"
5977,Laptop,Electronics,158.29,2023-03-26,9,463,"New York"
5978,"Coffee Table",Furniture,667.49,2023-01-14,4,310,Miami
5979,Mouse,Electronics,504.02,2023-05-28,6,245,Houston
5980,"Board Game",Toys,566.88,2023-03-29,8,111,Miami
5981,Doll,Toys,385.71,2023-06-01,1,355,Chicago
5982,Doll,Toys,101.51,2023-03-12,7,26,"Los Angeles"
5983,Jeans,Clothing,73.43,2023-04-03,4,119,"New York"
5984,"Remote Control Car",Toys,992.10,2023-02-12,3,181,"New York"
5985,"Fiction Book",Books,610.10,2023-04-13,1,203,Miami
5986,Shoes,Clothing,96.05,2023-04-19,8,432,"New York"
5987,"Board Game",Toys,348.37,2023-03-17,1,471,Chicago
5988,Speaker,Electronics,148.70,2023-01-02,6,450,Houston
5989,Camera,Electronics,300.12,2023-06-09,6,472,"New York"
5990,Doll,Toys,699.17,2023-04-10,7,347,Chicago
5991,Smartwatch,Electronics,433.00,2023-03-06,5,181,"Los Angeles"
5992,"Non-fiction Book",Books,59.04,2023-05-05,3,188,Miami
5993,Doll,Toys,53.81,2023-02-20,3,190,"New York"
5994,"Art Book",Books,67.09,2023-06-14,4,48,"Los Angeles"
5995,Shoes,Clothing,290.84,2023-01-05,3,78,"New York"
5996,"Science Book",Books,742.42,2023-06-16,5,127,"New York"
5997,Jeans,Clothing,664.94,2023-05-03,4,476,Chicago
5998,"Action Figure",Toys,512.61,2023-03-03,2,440,Miami
5999,"Science Book",Books,683.81,2023-06-13,5,383,"Los Angeles"
6000,Dresser,Furniture,425.38,2023-01-14,1,129,Miami
6001,Desk,Furniture,592.69,2023-05-31,5,275,Chicago
6002,"Remote Control Car",Toys,84.46,2023-04-11,6,8,Chicago
6003,Nightstand,Furniture,83.97,2023-03-27,2,89,Chicago
6004,Camera,Electronics,32.03,2023-04-16,9,221,Houston
6005,Keyboard,Electronics,73.28,2023-06-17,5,162,"Los Angeles"
6006,"Art Book",Books,917.67,2023-01-07,5,485,Houston
6007,Camera,Electronics,662.76,2023-06-10,5,315,Houston
6008,"Board Game",Toys,606.38,2023-04-07,9,356,Miami
6009,"Science Book",Books,828.93,2023-03-12,5,110,Houston
6010,"Fiction Book",Books,743.07,2023-03-06,6,387,"New York"
6011,Jacket,Clothing,524.06,2023-02-24,10,397,"New York"
6012,Sofa,Furniture,264.76,2023-04-11,10,162,Houston
6013,Headphones,Electronics,181.58,2023-05-25,5,449,"New York"
6014,"Remote Control Car",Toys,885.38,2023-05-22,3,479,"New York"
6015,Smartwatch,Electronics,72.09,2023-02-17,1,346,"New York"
6016,"Non-fiction Book",Books,221.09,2023-02-06,4,99,Miami
6017,Puzzle,Toys,288.38,2023-01-10,4,415,Miami
6018,"Table Lamp",Furniture,820.17,2023-04-02,1,442,"New York"
6019,"Table Lamp",Furniture,161.80,2023-01-22,2,129,Miami
6020,"Fiction Book",Books,348.31,2023-03-03,7,174,Houston
6021,Dress,Clothing,612.15,2023-05-19,1,384,Houston
6022,"Art Book",Books,133.85,2023-02-14,9,234,Miami
6023,"History Book",Books,875.58,2023-01-20,10,123,Chicago
6024,"Fiction Book",Books,29.93,2023-01-14,3,125,"Los Angeles"
6025,Smartphone,Electronics,265.97,2023-01-23,9,355,"New York"
6026,"Table Lamp",Furniture,756.50,2023-01-10,10,399,"New York"
6027,"Non-fiction Book",Books,462.55,2023-03-20,9,356,"New York"
6028,Dress,Clothing,591.73,2023-04-12,1,240,"Los Angeles"
6029,Monitor,Electronics,504.11,2023-04-08,2,171,"New York"
6030,"History Book",Books,586.90,2023-06-08,7,256,Houston
6031,"Action Figure",Toys,823.11,2023-06-22,4,392,Miami
6032,Bed,Furniture,492.94,2023-01-25,3,328,Houston
6033,Smartphone,Electronics,538.89,2023-04-27,7,72,Miami
6034,"Remote Control Car",Toys,427.29,2023-05-06,3,468,"New York"
6035,Jeans,Clothing,695.45,2023-05-24,10,55,Miami
6036,"Remote Control Car",Toys,812.47,2023-03-11,5,136,Miami
6037,"History Book",Books,644.75,2023-06-29,1,136,"New York"
6038,Monitor,Electronics,9.93,2023-01-21,6,208,Chicago
6039,"Remote Control Car",Toys,197.26,2023-01-29,3,264,"New York"
6040,Shoes,Clothing,566.66,2023-02-09,5,187,Houston
6041,Keyboard,Electronics,160.81,2023-03-07,4,303,"New York"
6042,Desk,Furniture,547.00,2023-04-24,6,315,Houston
6043,"Table Lamp",Furniture,56.84,2023-04-02,4,162,Chicago
6044,Jeans,Clothing,790.44,2023-01-12,10,283,Miami
6045,Headphones,Electronics,523.70,2023-02-16,8,410,Miami
6046,Bookshelf,Furniture,888.70,2023-04-02,9,417,Chicago
6047,Dresser,Furniture,523.84,2023-04-24,6,491,"New York"
6048,Doll,Toys,821.52,2023-01-09,8,363,"Los Angeles"
6049,Wardrobe,Furniture,102.77,2023-01-05,9,496,Chicago
6050,Dress,Clothing,394.48,2023-04-30,2,353,"New York"
6051,Jacket,Clothing,636.32,2023-06-01,4,5,"New York"
6052,Dress,Clothing,83.02,2023-05-08,3,159,Houston
6053,"Fiction Book",Books,292.86,2023-03-02,9,30,Miami
6054,Camera,Electronics,923.44,2023-01-23,9,451,Miami
6055,Laptop,Electronics,932.96,2023-01-19,8,110,Miami
6056,Bookshelf,Furniture,788.78,2023-01-04,8,304,Miami
6057,Sofa,Furniture,228.63,2023-03-08,2,379,"Los Angeles"
6058,Monitor,Electronics,564.20,2023-06-02,6,91,"Los Angeles"
6059,"Fiction Book",Books,502.95,2023-06-26,4,10,Miami
6060,Shoes,Clothing,143.70,2023-06-03,9,327,Houston
6061,"Non-fiction Book",Books,823.58,2023-06-16,2,3,Chicago
6062,"Fiction Book",Books,471.51,2023-06-11,1,359,"Los Angeles"
6063,Jacket,Clothing,514.08,2023-05-10,1,41,"Los Angeles"
6064,Mouse,Electronics,711.11,2023-05-23,9,386,"Los Angeles"
6065,Dress,Clothing,605.89,2023-05-18,10,341,Chicago
6066,Laptop,Electronics,626.61,2023-04-17,1,292,Houston
6067,"History Book",Books,595.10,2023-04-21,3,265,Miami
6068,Jeans,Clothing,873.61,2023-03-20,6,242,Houston
6069,Desk,Furniture,540.06,2023-04-03,10,95,"New York"
6070,"Board Game",Toys,774.27,2023-02-16,10,15,"Los Angeles"
6071,Bed,Furniture,444.65,2023-06-13,3,180,"New York"
6072,"History Book",Books,836.26,2023-06-18,2,24,Houston
6073,Jeans,Clothing,619.98,2023-03-26,5,31,Miami
6074,"Action Figure",Toys,709.30,2023-02-21,4,332,Chicago
6075,Speaker,Electronics,503.16,2023-05-19,4,187,Miami
6076,Laptop,Electronics,538.25,2023-01-18,9,4,Chicago
6077,Desk,Furniture,385.03,2023-05-20,8,168,Chicago
6078,Bed,Furniture,111.01,2023-02-08,8,10,Miami
6079,Dress,Clothing,23.75,2023-05-12,6,339,Houston
6080,"Table Lamp",Furniture,764.13,2023-02-07,8,48,"Los Angeles"
6081,"Remote Control Car",Toys,693.51,2023-05-23,9,487,"Los Angeles"
6082,Desk,Furniture,200.43,2023-05-29,6,54,Miami
6083,"Non-fiction Book",Books,120.23,2023-06-27,6,419,Chicago
6084,Headphones,Electronics,491.00,2023-02-17,9,213,Chicago
6085,"Art Book",Books,856.22,2023-06-06,8,156,"New York"
6086,Headphones,Electronics,400.18,2023-06-02,1,324,"New York"
6087,"Art Book",Books,475.54,2023-05-12,3,442,Houston
6088,Wardrobe,Furniture,376.41,2023-03-22,2,89,Chicago
6089,Nightstand,Furniture,964.54,2023-05-29,3,316,Chicago
6090,Dress,Clothing,584.42,2023-04-01,8,161,"Los Angeles"
6091,Shoes,Clothing,92.69,2023-04-13,6,40,Houston
6092,"Coffee Table",Furniture,720.60,2023-02-18,2,33,Miami
6093,Puzzle,Toys,279.74,2023-01-23,8,308,Houston
6094,Dress,Clothing,382.32,2023-01-26,6,209,"Los Angeles"
6095,"Fiction Book",Books,487.53,2023-02-03,5,379,"Los Angeles"
6096,"Science Book",Books,976.51,2023-04-17,1,165,Chicago
6097,"Action Figure",Toys,277.28,2023-02-22,7,126,"Los Angeles"
6098,Mouse,Electronics,449.96,2023-04-05,3,383,"New York"
6099,"Action Figure",Toys,662.82,2023-02-13,3,210,Chicago
6100,"History Book",Books,158.94,2023-05-04,10,333,Chicago
6101,Shoes,Clothing,237.28,2023-03-08,2,291,Chicago
6102,"Fiction Book",Books,454.62,2023-06-12,2,29,Miami
6103,Doll,Toys,505.23,2023-05-09,1,89,Houston
6104,"Board Game",Toys,138.91,2023-06-17,3,195,"Los Angeles"
6105,Keyboard,Electronics,964.05,2023-04-18,1,341,"New York"
6106,Dress,Clothing,460.79,2023-01-05,8,314,Miami
6107,"History Book",Books,593.58,2023-05-17,1,382,Houston
6108,"Art Book",Books,899.90,2023-04-10,1,305,Miami
6109,"Science Book",Books,510.73,2023-01-20,1,386,Houston
6110,"Art Book",Books,485.18,2023-05-17,4,197,Miami
6111,"Non-fiction Book",Books,781.01,2023-06-06,1,207,"New York"
6112,Camera,Electronics,428.16,2023-03-26,1,468,Chicago
6113,Jeans,Clothing,924.30,2023-05-04,7,121,"Los Angeles"
6114,Jeans,Clothing,586.42,2023-06-02,5,399,Chicago
6115,Shoes,Clothing,866.52,2023-04-30,8,283,Houston
6116,"Art Book",Books,694.48,2023-01-10,2,403,Chicago
6117,"History Book",Books,825.07,2023-02-06,6,42,Miami
6118,"Non-fiction Book",Books,570.40,2023-05-16,1,9,Miami
6119,Shoes,Clothing,283.68,2023-03-24,5,424,Miami
6120,"Action Figure",Toys,534.09,2023-03-19,6,226,Houston
6121,"Science Book",Books,889.48,2023-05-04,8,395,Houston
6122,"Action Figure",Toys,125.50,2023-02-25,2,466,"New York"
6123,"Action Figure",Toys,471.63,2023-02-20,10,38,Chicago
6124,"Action Figure",Toys,307.75,2023-06-20,9,98,Chicago
6125,Tablet,Electronics,654.40,2023-04-11,9,219,Houston
6126,Sofa,Furniture,406.02,2023-02-20,2,48,Miami
6127,Dresser,Furniture,256.13,2023-03-21,5,453,"New York"
6128,Bed,Furniture,702.84,2023-01-24,6,139,Houston
6129,Tablet,Electronics,784.41,2023-02-12,9,204,Chicago
6130,"Non-fiction Book",Books,90.70,2023-02-21,2,461,"New York"
6131,"Action Figure",Toys,139.50,2023-01-30,4,250,"Los Angeles"
6132,Laptop,Electronics,591.96,2023-04-18,3,129,Houston
6133,Dress,Clothing,302.97,2023-05-28,3,273,"New York"
6134,Doll,Toys,919.27,2023-04-11,1,232,"Los Angeles"
6135,"Non-fiction Book",Books,972.18,2023-01-08,3,180,Miami
6136,Dress,Clothing,842.07,2023-06-19,2,34,Houston
6137,"Science Book",Books,492.41,2023-05-13,3,415,Chicago
6138,Smartphone,Electronics,686.18,2023-03-16,1,430,"Los Angeles"
6139,Jeans,Clothing,339.58,2023-01-09,3,450,Miami
6140,"History Book",Books,490.16,2023-03-07,4,344,"Los Angeles"
6141,"History Book",Books,104.71,2023-04-02,3,300,"Los Angeles"
6142,"Action Figure",Toys,199.87,2023-04-19,5,123,Miami
6143,Sofa,Furniture,496.41,2023-05-13,3,399,"Los Angeles"
6144,Jeans,Clothing,396.76,2023-05-31,1,252,Chicago
6145,Smartwatch,Electronics,952.05,2023-06-19,9,231,Houston
6146,Chair,Furniture,67.22,2023-05-25,9,314,Houston
6147,"Non-fiction Book",Books,411.15,2023-02-01,7,319,"Los Angeles"
6148,Shoes,Clothing,415.06,2023-04-30,1,208,Miami
6149,"Remote Control Car",Toys,76.22,2023-04-08,5,404,Chicago
6150,Dress,Clothing,418.62,2023-03-17,9,468,"New York"
6151,Mouse,Electronics,751.16,2023-01-16,2,343,Miami
6152,Bed,Furniture,856.75,2023-05-23,4,253,Chicago
6153,Jeans,Clothing,754.96,2023-01-08,10,289,"New York"
6154,"Art Book",Books,363.75,2023-02-24,5,127,Miami
6155,Keyboard,Electronics,226.92,2023-04-28,6,6,"Los Angeles"
6156,"Coffee Table",Furniture,610.91,2023-06-20,10,342,Houston
6157,T-shirt,Clothing,596.64,2023-03-13,2,385,"Los Angeles"
6158,Keyboard,Electronics,115.34,2023-02-07,7,433,"Los Angeles"
6159,T-shirt,Clothing,551.85,2023-04-27,6,5,"Los Angeles"
6160,Wardrobe,Furniture,128.20,2023-02-01,5,473,"Los Angeles"
6161,Chair,Furniture,688.41,2023-06-20,7,257,Chicago
6162,Bed,Furniture,745.67,2023-02-18,1,348,"New York"
6163,"Science Book",Books,887.11,2023-01-13,7,105,Miami
6164,"Coffee Table",Furniture,667.96,2023-01-22,6,299,"Los Angeles"
6165,Dresser,Furniture,489.50,2023-03-30,1,262,Houston
6166,Jacket,Clothing,845.30,2023-02-08,6,13,Chicago
6167,Jeans,Clothing,371.12,2023-02-11,1,233,"Los Angeles"
6168,"Non-fiction Book",Books,764.77,2023-01-27,5,395,Houston
6169,"Science Book",Books,436.44,2023-05-12,4,284,Houston
6170,Smartwatch,Electronics,563.62,2023-06-17,10,25,"Los Angeles"
6171,Jacket,Clothing,142.71,2023-03-18,7,101,Miami
6172,Doll,Toys,79.38,2023-05-17,6,265,Miami
6173,Sofa,Furniture,456.95,2023-04-20,7,289,Miami
6174,Jacket,Clothing,440.42,2023-06-15,3,324,"Los Angeles"
6175,Camera,Electronics,383.11,2023-02-17,2,53,Miami
6176,"Fiction Book",Books,548.77,2023-04-05,10,165,Houston
6177,Dress,Clothing,194.19,2023-02-22,9,254,Miami
6178,Doll,Toys,261.85,2023-04-13,1,301,Miami
6179,Desk,Furniture,245.56,2023-01-27,10,249,Chicago
6180,Laptop,Electronics,369.35,2023-03-05,7,141,"Los Angeles"
6181,Mouse,Electronics,136.33,2023-01-27,4,98,Miami
6182,Nightstand,Furniture,628.87,2023-02-18,5,222,Miami
6183,Keyboard,Electronics,36.27,2023-06-22,7,266,Houston
6184,Dress,Clothing,998.17,2023-04-11,9,182,"Los Angeles"
6185,"Action Figure",Toys,772.19,2023-05-03,1,172,Chicago
6186,Dress,Clothing,599.78,2023-02-26,8,425,Miami
6187,Dresser,Furniture,307.25,2023-04-17,1,177,Houston
6188,Shoes,Clothing,720.23,2023-04-22,10,422,"Los Angeles"
6189,T-shirt,Clothing,990.26,2023-05-14,8,255,"Los Angeles"
6190,"Remote Control Car",Toys,878.41,2023-04-03,10,94,"New York"
6191,Doll,Toys,316.96,2023-06-27,10,454,Houston
6192,Nightstand,Furniture,642.09,2023-03-10,10,377,Miami
6193,"Remote Control Car",Toys,161.45,2023-06-12,1,245,"Los Angeles"
6194,Headphones,Electronics,131.03,2023-04-07,3,427,"Los Angeles"
6195,"Coffee Table",Furniture,699.13,2023-02-01,8,200,Houston
6196,"Action Figure",Toys,230.82,2023-01-06,5,127,Miami
6197,T-shirt,Clothing,488.16,2023-03-18,7,490,Miami
6198,"Action Figure",Toys,433.79,2023-04-30,1,53,Chicago
6199,Smartwatch,Electronics,77.89,2023-04-08,5,371,"Los Angeles"
6200,Chair,Furniture,145.20,2023-02-20,10,468,Miami
6201,Wardrobe,Furniture,466.49,2023-05-23,6,197,"Los Angeles"
6202,"Coffee Table",Furniture,946.29,2023-03-05,10,253,Houston
6203,Shoes,Clothing,235.54,2023-03-14,4,175,Miami
6204,"Board Game",Toys,801.48,2023-03-01,3,141,Houston
6205,Wardrobe,Furniture,290.37,2023-05-30,3,466,Miami
6206,Dresser,Furniture,795.45,2023-06-12,2,478,"Los Angeles"
6207,Speaker,Electronics,836.64,2023-02-13,7,362,Chicago
6208,Jeans,Clothing,733.66,2023-05-18,7,387,"New York"
6209,"Action Figure",Toys,963.13,2023-04-06,8,94,Houston
6210,"Action Figure",Toys,623.36,2023-01-17,6,339,Houston
6211,Monitor,Electronics,580.24,2023-06-10,8,430,"New York"
6212,Nightstand,Furniture,21.89,2023-01-28,7,9,Miami
6213,Puzzle,Toys,845.21,2023-01-03,6,317,Chicago
6214,"Remote Control Car",Toys,447.02,2023-05-14,4,316,"New York"
6215,Bed,Furniture,352.47,2023-03-10,9,25,Houston
6216,Dress,Clothing,592.03,2023-04-28,5,255,"New York"
6217,"History Book",Books,516.07,2023-02-13,7,270,Houston
6218,Laptop,Electronics,477.24,2023-06-25,5,141,"New York"
6219,Jacket,Clothing,364.85,2023-06-25,8,468,"Los Angeles"
6220,Speaker,Electronics,608.42,2023-02-19,6,464,Miami
6221,Smartwatch,Electronics,937.20,2023-05-08,8,264,Chicago
6222,"Art Book",Books,504.89,2023-06-04,8,183,Chicago
6223,Mouse,Electronics,245.93,2023-04-09,1,180,Houston
6224,"Action Figure",Toys,925.14,2023-02-14,5,255,"New York"
6225,Jacket,Clothing,195.06,2023-05-29,6,136,Houston
6226,"Non-fiction Book",Books,759.27,2023-05-05,2,406,Chicago
6227,Monitor,Electronics,229.00,2023-01-14,7,93,Miami
6228,"Board Game",Toys,418.77,2023-02-27,4,370,Houston
6229,Camera,Electronics,694.07,2023-06-18,7,98,"New York"
6230,Nightstand,Furniture,793.34,2023-01-30,5,357,"Los Angeles"
6231,Smartwatch,Electronics,233.36,2023-01-13,7,16,"Los Angeles"
6232,"Action Figure",Toys,942.12,2023-02-09,3,347,Houston
6233,Speaker,Electronics,291.03,2023-04-09,9,331,Houston
6234,"Fiction Book",Books,101.14,2023-04-01,3,282,"New York"
6235,Monitor,Electronics,214.28,2023-01-06,6,241,Miami
6236,Puzzle,Toys,609.39,2023-01-31,1,323,"New York"
6237,"Fiction Book",Books,806.22,2023-03-24,9,485,"Los Angeles"
6238,Wardrobe,Furniture,132.79,2023-02-11,8,24,Miami
6239,Doll,Toys,562.66,2023-01-29,2,50,"New York"
6240,Jacket,Clothing,105.79,2023-04-02,3,300,"Los Angeles"
6241,"Action Figure",Toys,970.97,2023-04-22,2,2,Chicago
6242,T-shirt,Clothing,938.29,2023-03-11,2,183,Chicago
6243,Jacket,Clothing,553.52,2023-03-13,4,238,"Los Angeles"
6244,Shoes,Clothing,686.68,2023-03-26,3,497,"New York"
6245,"Art Book",Books,217.99,2023-04-20,4,58,Chicago
6246,"Non-fiction Book",Books,337.75,2023-05-28,1,481,Chicago
6247,"Remote Control Car",Toys,400.29,2023-04-09,6,498,"Los Angeles"
6248,Camera,Electronics,240.97,2023-04-26,5,245,Miami
6249,Dress,Clothing,258.17,2023-04-22,4,401,"New York"
6250,"Fiction Book",Books,436.05,2023-01-03,8,406,Houston
6251,Desk,Furniture,639.81,2023-06-20,9,125,Houston
6252,Smartwatch,Electronics,507.81,2023-05-03,9,166,"New York"
6253,Headphones,Electronics,367.86,2023-04-01,5,257,"Los Angeles"
6254,Desk,Furniture,751.08,2023-03-30,3,270,"New York"
6255,"Remote Control Car",Toys,823.47,2023-04-07,3,244,Houston
6256,Jacket,Clothing,288.73,2023-03-03,9,118,Houston
6257,Nightstand,Furniture,773.95,2023-06-21,5,180,Chicago
6258,"Coffee Table",Furniture,278.74,2023-06-29,2,404,Chicago
6259,Desk,Furniture,317.54,2023-03-09,10,226,Chicago
6260,"Table Lamp",Furniture,927.32,2023-01-19,8,173,Chicago
6261,"Science Book",Books,29.06,2023-03-10,9,441,Miami
6262,Dresser,Furniture,432.17,2023-01-18,2,348,Miami
6263,Nightstand,Furniture,937.18,2023-05-13,9,72,"New York"
6264,Laptop,Electronics,510.04,2023-01-14,9,486,"Los Angeles"
6265,"Art Book",Books,119.19,2023-06-15,3,193,"Los Angeles"
6266,Smartwatch,Electronics,959.80,2023-06-09,6,65,Miami
6267,Dress,Clothing,639.29,2023-06-26,10,477,Miami
6268,Nightstand,Furniture,856.80,2023-03-23,8,85,Houston
6269,Keyboard,Electronics,861.96,2023-06-23,3,164,Miami
